Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2012-12-03,0,1,0.0005,59172.19441917312,59248.6405480745
2012-12-06,1,0,0.0005,59714.030905396015,59684.17388994332
2012-12-17,0,1,0.0005,59684.17388994332,60050.62166536498
2012-12-18,1,0,0.0005,60050.62166536498,60020.5963545323
2012-12-19,0,1,0.0005,60020.5963545323,60291.59458203143
2012-12-20,1,0,0.0005,60291.59458203143,60261.448784740416
2012-12-21,0,1,0.0005,60261.448784740416,60333.334623758674
2012-12-24,1,0,0.0005,60333.334623758674,60303.1679564468
2012-12-28,0,1,0.0005,60303.1679564468,60384.7781812865
2012-12-31,1,0,0.0005,60384.7781812865,60354.58579219586
2013-01-11,0,1,0.0005,60354.58579219586,61325.43857982069
2013-01-16,1,0,0.0005,61808.06520413376,61777.1611715317
2013-01-28,0,1,0.0005,61777.1611715317,62191.39351081367
2013-01-29,1,0,0.0005,62191.39351081367,62160.29781405827
2013-01-30,0,1,0.0005,62160.29781405827,62338.52630843722
2013-02-05,1,0,0.0005,63062.729883900414,63031.19851895847
2013-04-10,0,1,0.0005,63031.19851895847,63245.71493977091
2013-04-11,1,0,0.0005,63245.71493977091,63214.092082301024
2013-04-12,0,1,0.0005,63214.092082301024,63469.509400368974
2013-04-15,1,0,0.0005,63469.509400368974,63437.77464566879
2013-04-17,0,1,0.0005,63437.77464566879,64005.97954307117
2013-04-18,1,0,0.0005,64005.97954307117,63973.97655329964
2013-05-02,0,1,0.0005,63973.97655329964,64009.41810999294
2013-05-03,1,0,0.0005,64009.41810999294,63977.41340093795
2013-06-07,0,1,0.0005,63977.41340093795,64685.16273006749
2013-06-10,1,0,0.0005,64685.16273006749,64652.820148702456
2013-06-13,0,1,0.0005,64652.820148702456,65182.943982872224
2013-06-17,1,0,0.0005,65321.34088537692,65288.68021493424
2013-06-19,0,1,0.0005,65288.68021493424,65387.03769237153
2013-06-20,1,0,0.0005,65387.03769237153,65354.34417352535
2013-07-23,0,1,0.0005,65354.34417352535,65472.349334952356
2013-07-25,1,0,0.0005,65635.77773983548,65602.95985096556
2013-07-26,0,1,0.0005,65602.95985096556,65983.36581410038
2013-07-30,1,0,0.0005,66049.08994610532,66016.06540113228
2013-08-01,0,1,0.0005,66016.06540113228,66164.57525079732
2013-08-02,1,0,0.0005,66164.57525079732,66131.49296317193
2013-08-07,0,1,0.0005,66131.49296317193,66350.52690986548
2013-08-12,1,0,0.0005,66708.70185629425,66675.34750536611
2013-08-21,0,1,0.0005,66675.34750536611,67076.38282657012
2013-08-22,1,0,0.0005,67076.38282657012,67042.84463515683
2013-09-19,0,1,0.0005,67042.84463515683,67832.89292297345
2013-09-24,1,0,0.0005,67890.71109750755,67856.76574195879
2013-10-03,0,1,0.0005,67856.76574195879,68161.37593481051
2013-10-07,1,0,0.0005,68327.40139137363,68293.23769067794
2013-10-18,0,1,0.0005,68293.23769067794,68985.10638593661
2013-10-22,1,0,0.0005,69060.57460665652,69026.0443193532
2013-10-23,0,1,0.0005,69026.0443193532,69506.98611153601
2013-10-29,1,0,0.0005,69642.18873513972,69607.36764077215
2013-11-29,0,1,0.0005,69607.36764077215,69727.6904104333
