Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2013-08-16,0,1,0.0005,8851.117625974313,8846.692067161326
2013-08-19,1,0,0.0005,8846.692067161326,8825.743938693393
2013-09-19,0,1,0.0005,8825.743938693393,8821.331066724048
2013-09-20,1,0,0.0005,8821.331066724048,8824.199862418815
2013-10-18,0,1,0.0005,8824.199862418815,8819.787762487606
2013-10-21,1,0,0.0005,8819.787762487606,8825.026526475183
2013-10-23,0,1,0.0005,8825.026526475183,8820.614013211945
2013-10-24,1,0,0.0005,8820.614013211945,8817.784041100687
2014-01-24,0,1,0.0005,8817.784041100687,8813.375149080137
2014-01-27,1,0,0.0005,8813.375149080137,8808.244679037796
2014-03-07,0,1,0.0005,8808.244679037796,8803.840556698278
2014-03-10,1,0,0.0005,8803.840556698278,8809.330696858882
2014-05-01,0,1,0.0005,8809.330696858882,8804.926031510453
2014-05-02,1,0,0.0005,8804.926031510453,8801.622378535114
2014-05-07,0,1,0.0005,8801.622378535114,8797.221567345847
2014-05-08,1,0,0.0005,8797.221567345847,8780.821815904794
2014-10-07,0,1,0.0005,8780.821815904794,8776.431404996842
2014-10-08,1,0,0.0005,8776.431404996842,8787.26092224531
2014-10-16,0,1,0.0005,8787.26092224531,8782.867291784189
2014-10-17,1,0,0.0005,8782.867291784189,8766.659259405385
2015-08-13,0,1,0.0005,8766.659259405385,8762.275929775684
2015-08-14,1,0,0.0005,8762.275929775684,8757.894791810797
2015-08-21,0,1,0.0005,8757.894791810797,8753.515844414893
2015-08-24,1,0,0.0005,8753.515844414893,8857.51374009631
2015-08-25,0,1,0.0005,8857.51374009631,8853.084983226263
2015-08-26,1,0,0.0005,8853.084983226263,8824.081180134333
2016-01-08,0,1,0.0005,8824.081180134333,8819.669139544267
2016-01-11,1,0,0.0005,8819.669139544267,8827.409359231327
2016-02-04,0,1,0.0005,8827.409359231327,8822.995654551713
2016-02-05,1,0,0.0005,8822.995654551713,8904.824399311574
2016-03-11,0,1,0.0005,8904.824399311574,8900.37198711192
2016-03-14,1,0,0.0005,8900.37198711192,8887.568159908598
2016-05-02,0,1,0.0005,8887.568159908598,8883.124375828644
2016-05-03,1,0,0.0005,8883.124375828644,8926.568788327244
2016-06-06,0,1,0.0005,8926.568788327244,8922.10550393308
2016-06-07,1,0,0.0005,8922.10550393308,8927.879144161694
2016-07-28,0,1,0.0005,8927.879144161694,8923.415204589613
2016-07-29,1,0,0.0005,8923.415204589613,8927.752405100573
2016-08-17,0,1,0.0005,8927.752405100573,8923.288528898023
2016-08-18,1,0,0.0005,8923.288528898023,8936.956932897621
2016-09-07,0,1,0.0005,8936.956932897621,8932.488454431174
2016-09-08,1,0,0.0005,8932.488454431174,8917.976297916026
2016-10-31,0,1,0.0005,8917.976297916026,8913.517309767069
